mmsi,timestamp,lat,lon,sog,cog,vessel_name,imo,vessel_type,type_code,length,width,draught
636907509,2019-12-08T21:11:39Z,34.140365,35.580098,10.9,5.2,CMA CGM LEADER J12,9928908,Bulk Carrier,70,135,32,10.8
205189261,2019-12-08T22:11:39Z,35.475445,35.41986,13.9,240.6,OCEAN GLORY S85,9455254,Chemical Tanker,82,111,42,14.8
205207059,2019-12-08T22:11:39Z,35.227974,31.762397,11.3,294.8,MV TRADER F36,9729045,General Cargo,70,167,49,6.3
205213756,2019-12-08T22:11:39Z,34.793307,27.596839,13.1,151.3,EVER NAVIGATOR L38,9994910,Bulk Carrier,70,101,20,9.6
205218275,2019-12-08T22:11:39Z,35.21963,30.572911,7.8,98.8,MINERVA CARRIER P70,9873950,Fishing,30,178,38,5.5
205466862,2019-12-08T22:11:39Z,34.113587,31.305683,17.9,260.4,MV CARRIER J83,9257818,LNG Carrier,84,349,36,6.2
205839480,2019-12-08T22:11:39Z,30.686235,31.822421,11.9,14.7,MV HORIZON W35,9657862,Crude Oil Tanker,80,246,22,10.9
205876227,2019-12-08T22:11:39Z,33.327176,34.891933,21.8,266.6,OCEAN PIONEER V34,9310450,Container Ship,70,306,19,7.8
211301597,2019-12-08T22:11:39Z,33.819647,32.855222,13.5,220.7,GLOBAL SPIRIT E39,9241893,Product Tanker,81,345,46,8.1
211333160,2019-12-08T22:11:39Z,31.578958,34.0887,4.4,229.4,CMA CGM NAVIGATOR E63,9346555,Fishing,30,204,54,16.2
211750320,2019-12-08T22:11:39Z,35.187484,34.611479,12.5,273.9,MV LEADER M43,9275702,Product Tanker,81,308,21,9.8
235268513,2019-12-08T22:11:39Z,35.038672,31.774972,11.2,112.9,CMA CGM LEADER H24,9825947,General Cargo,70,189,26,6.4
235271138,2019-12-08T22:11:39Z,32.897422,33.204669,11.9,231.2,GLOBAL HORIZON A39,9800506,General Cargo,70,126,48,6.6
235278826,2019-12-08T22:11:39Z,35.093377,35.279139,11.4,217.4,CMA CGM PIONEER W69,9972218,General Cargo,70,176,18,12.9
235314120,2019-12-08T22:11:39Z,31.800817,31.695833,18.1,342.8,OCEAN FALCON Q79,9824717,LNG Carrier,84,345,16,8.6
235383336,2019-12-08T22:11:39Z,31.717572,32.90038,9.9,9.6,HELLAS LEADER D51,9100062,Fishing,30,287,54,11.5
235444842,2019-12-08T22:11:39Z,35.889863,33.705974,10.1,264.8,MAERSK NAVIGATOR I48,9673068,General Cargo,70,157,37,5.8
235453968,2019-12-08T22:11:39Z,35.752444,31.98907,17.3,296.6,HELLAS EAGLE U15,9788367,Container Ship,70,309,36,6.2
235662974,2019-12-08T22:11:39Z,34.916223,34.742199,12.2,278.5,NORDIC GLORY J85,9375224,Product Tanker,81,161,30,12.2
235700756,2019-12-08T22:11:39Z,33.488659,34.296749,17.2,288.2,PACIFIC HORIZON G80,9430322,Container Ship,70,318,43,15.6
235776362,2019-12-08T22:11:39Z,34.78139,27.646926,17.6,147.1,OCEAN HORIZON Q49,9136727,LNG Carrier,84,123,25,6.6
240174266,2019-12-08T22:11:39Z,31.516973,29.90238,8.7,60.9,OCEAN CARRIER T34,9124224,Fishing,30,165,40,10.0
240184805,2019-12-08T22:11:39Z,31.824124,32.172756,9.6,2.4,MV NAVIGATOR D57,9636523,General Cargo,70,261,32,6.5
240541723,2019-12-08T22:11:39Z,32.107884,34.976317,9.5,311.5,STENA OASIS R71,9479324,Fishing,30,162,41,10.6
240714289,2019-12-08T22:11:39Z,35.013881,35.254871,13.4,146.9,MAERSK NAVIGATOR O97,9950688,Chemical Tanker,82,105,16,14.7
240768605,2019-12-08T22:11:39Z,31.291809,32.604768,19.1,61.4,STENA STAR F13,9428785,Container Ship,70,134,16,7.1
240879946,2019-12-08T22:11:39Z,31.23365,30.28834,19.6,252.5,MSC OASIS M84,9939190,Container Ship,70,264,30,15.0
256382880,2019-12-08T22:11:39Z,34.818742,34.17694,11.8,262.5,NORDIC LEADER F34,9625825,General Cargo,70,344,50,8.3
256593382,2019-12-08T22:11:39Z,35.58965,30.800051,13.3,94.7,MT OASIS P15,9345581,Bulk Carrier,70,263,30,8.3
256826655,2019-12-08T22:11:39Z,35.71912,27.529241,13.2,189.1,MT PIONEER D70,9579822,Crude Oil Tanker,80,133,27,11.9
311159078,2019-12-08T22:11:39Z,32.439867,32.883891,9.6,232.4,NORDIC FALCON T47,9642131,Bulk Carrier,70,295,45,16.4
311191585,2019-12-08T22:11:39Z,33.713588,28.732686,18.0,275.4,SEASPAN SPIRIT J51,9257101,LNG Carrier,84,340,20,16.2
311439680,2019-12-08T22:11:39Z,34.344729,31.760907,12.1,131.5,GLOBAL CARRIER X25,9880273,Crude Oil Tanker,80,158,24,11.4
311653540,2019-12-08T22:11:39Z,35.898195,35.337238,11.2,269.5,PACIFIC NAVIGATOR C79,9569955,Chemical Tanker,82,218,19,13.2
311873489,2019-12-08T22:11:39Z,34.355677,33.500283,17.3,299.8,MSC SPIRIT P78,9729961,LNG Carrier,84,319,22,7.5
311905376,2019-12-08T22:11:39Z,33.439719,34.252611,12.4,112.8,SEASPAN JEWEL E27,9189613,Chemical Tanker,82,203,36,15.8
311917194,2019-12-08T22:11:39Z,33.522662,35.297648,12.7,31.2,MINERVA FALCON C17,9648708,Chemical Tanker,82,243,29,12.3
311938401,2019-12-08T22:11:39Z,33.058027,34.539629,16.2,286.4,MAERSK CARRIER W22,9891980,Container Ship,70,161,46,12.2
311970218,2019-12-08T22:11:39Z,35.131087,35.628556,14.5,232.9,SEASPAN LEADER X34,9531250,Crude Oil Tanker,80,287,28,6.6
352102365,2019-12-08T22:11:39Z,32.492924,34.930579,11.0,237.8,PACIFIC SPIRIT M60,9628912,Crude Oil Tanker,80,287,44,9.1
352149143,2019-12-08T22:11:39Z,32.670692,31.280907,11.2,27.9,MINERVA LEADER A66,9152745,Bulk Carrier,70,340,18,8.0
352301606,2019-12-08T22:11:39Z,34.113097,28.397068,11.6,96.5,NORDIC CARRIER L22,9888987,Chemical Tanker,82,166,25,14.7
352496149,2019-12-08T22:11:39Z,33.641105,34.133713,21.4,217.3,STENA NAVIGATOR F19,9865940,Container Ship,70,320,22,6.9
352669787,2019-12-08T22:11:39Z,31.534502,29.420438,11.3,53.4,MT PIONEER X36,9178601,General Cargo,70,112,28,9.3
352708407,2019-12-08T22:11:39Z,31.463906,30.904018,18.4,58.5,MT PIONEER Q12,9318948,LNG Carrier,84,337,54,10.3
352738192,2019-12-08T22:11:39Z,35.22651,31.094213,16.4,278.9,HELLAS EAGLE N89,9658831,Container Ship,70,291,30,10.8
352942909,2019-12-08T22:11:39Z,30.713911,32.785577,16.3,314.3,MSC LEADER C91,9922256,LNG Carrier,84,159,31,14.9
370105717,2019-12-08T22:11:39Z,35.361317,34.078534,13.3,56.4,PACIFIC EAGLE D18,9477089,Chemical Tanker,82,214,54,15.1
370197493,2019-12-08T22:11:39Z,32.438815,32.28532,11.8,335.2,NORDIC STAR O76,9226523,Bulk Carrier,70,155,19,10.7
370349903,2019-12-08T22:11:39Z,34.551493,27.961645,10.1,48.0,STENA NAVIGATOR V31,9118470,Bulk Carrier,70,309,50,16.0
370380151,2019-12-08T22:11:39Z,34.247672,32.808545,17.0,295.9,MSC TRADER W37,9782835,LNG Carrier,84,336,16,10.2
370383084,2019-12-08T22:11:39Z,35.997302,30.266264,12.6,163.8,EVER HORIZON I36,9102809,Product Tanker,81,238,20,6.7
370394004,2019-12-08T22:11:39Z,34.27065,35.051313,14.8,294.3,GLOBAL JEWEL M66,9195795,Crude Oil Tanker,80,290,30,10.4
370528463,2019-12-08T22:11:39Z,33.385242,32.149829,10.4,103.1,MAERSK STAR C16,9726439,Crude Oil Tanker,80,255,32,5.7
370544505,2019-12-08T22:11:39Z,34.99379,30.840859,11.4,288.2,MSC PIONEER C42,9559005,Product Tanker,81,214,15,9.1
370601289,2019-12-08T22:11:39Z,31.689342,31.159867,11.0,300.3,MINERVA SPIRIT W67,9787247,Bulk Carrier,70,273,19,13.8
370607765,2019-12-08T22:11:39Z,34.577868,27.633431,9.1,230.4,EVER OASIS F95,9638068,Bulk Carrier,70,331,47,11.2
636470344,2019-12-08T22:11:39Z,34.392516,28.043198,13.0,48.7,EVER NAVIGATOR I38,9845644,Crude Oil Tanker,80,334,52,12.7
636869082,2019-12-08T22:11:39Z,35.39492,32.287855,20.3,267.6,PACIFIC PIONEER R45,9546561,Container Ship,70,263,52,13.5
636907509,2019-12-08T22:11:39Z,34.208734,35.617502,13.4,7.5,CMA CGM LEADER J12,9928908,Bulk Carrier,70,135,32,10.8
205189261,2019-12-08T23:11:39Z,35.463117,35.303982,11.5,244.3,OCEAN GLORY S85,9455254,Chemical Tanker,82,111,42,14.8
205207059,2019-12-08T23:11:39Z,35.240201,31.706834,11.6,291.3,MV TRADER F36,9729045,General Cargo,70,167,49,6.3
205213756,2019-12-08T23:11:39Z,34.628779,27.614859,13.2,149.9,EVER NAVIGATOR L38,9994910,Bulk Carrier,70,101,20,9.6
205218275,2019-12-08T23:11:39Z,35.17063,30.730856,5.6,83.3,MINERVA CARRIER P70,9873950,Fishing,30,178,38,5.5
205466862,2019-12-08T23:11:39Z,34.150192,31.230587,17.8,260.4,MV CARRIER J83,9257818,LNG Carrier,84,349,36,6.2
205839480,2019-12-08T23:11:39Z,30.665938,31.86989,12.1,20.9,MV HORIZON W35,9657862,Crude Oil Tanker,80,246,22,10.9
205876227,2019-12-08T23:11:39Z,33.323958,34.752935,21.6,251.4,OCEAN PIONEER V34,9310450,Container Ship,70,306,19,7.8
211301597,2019-12-08T23:11:39Z,33.73762,32.856183,12.4,237.7,GLOBAL SPIRIT E39,9241893,Product Tanker,81,345,46,8.1
211333160,2019-12-08T23:11:39Z,31.567931,33.963356,4.4,233.9,CMA CGM NAVIGATOR E63,9346555,Fishing,30,204,54,16.2
211750320,2019-12-08T23:11:39Z,35.159823,34.427835,13.0,273.3,MV LEADER M43,9275702,Product Tanker,81,308,21,9.8
235268513,2019-12-08T23:11:39Z,34.942438,31.815462,11.4,93.8,CMA CGM LEADER H24,9825947,General Cargo,70,189,26,6.4
235271138,2019-12-08T23:11:39Z,32.882539,33.159937,11.3,245.1,GLOBAL HORIZON A39,9800506,General Cargo,70,126,48,6.6
235278826,2019-12-08T23:11:39Z,34.967878,35.220173,10.1,204.4,CMA CGM PIONEER W69,9972218,General Cargo,70,176,18,12.9
235314120,2019-12-08T23:11:39Z,31.914928,31.738983,15.1,341.3,OCEAN FALCON Q79,9824717,LNG Carrier,84,345,16,8.6
235383336,2019-12-08T23:11:39Z,31.731342,32.927658,7.6,10.8,HELLAS LEADER D51,9100062,Fishing,30,287,54,11.5
235444842,2019-12-08T23:11:39Z,35.930099,33.487875,11.5,263.5,MAERSK NAVIGATOR I48,9673068,General Cargo,70,157,37,5.8
235453968,2019-12-08T23:11:39Z,35.699774,31.973017,21.0,298.0,HELLAS EAGLE U15,9788367,Container Ship,70,309,36,6.2
235662974,2019-12-08T23:11:39Z,34.931727,34.664136,11.5,276.3,NORDIC GLORY J85,9375224,Product Tanker,81,161,30,12.2
235700756,2019-12-08T23:11:39Z,33.475074,34.243657,17.2,295.7,PACIFIC HORIZON G80,9430322,Container Ship,70,318,43,15.6
235776362,2019-12-08T23:11:39Z,34.736637,27.631091,17.0,150.3,OCEAN HORIZON Q49,9136727,LNG Carrier,84,123,25,6.6
240174266,2019-12-08T23:11:39Z,31.612995,29.998508,5.4,61.9,OCEAN CARRIER T34,9124224,Fishing,30,165,40,10.0
240184805,2019-12-08T23:11:39Z,31.875573,32.234723,9.9,357.2,MV NAVIGATOR D57,9636523,General Cargo,70,261,32,6.5
240541723,2019-12-08T23:11:39Z,32.146753,34.94546,5.5,321.2,STENA OASIS R71,9479324,Fishing,30,162,41,10.6
240714289,2019-12-08T23:11:39Z,34.972012,35.281595,14.4,144.4,MAERSK NAVIGATOR O97,9950688,Chemical Tanker,82,105,16,14.7
240768605,2019-12-08T23:11:39Z,31.322426,32.60646,17.7,61.3,STENA STAR F13,9428785,Container Ship,70,134,16,7.1
240879946,2019-12-08T23:11:39Z,31.220061,30.071208,20.8,249.7,MSC OASIS M84,9939190,Container Ship,70,264,30,15.0
256315272,2019-12-08T23:11:39Z,34.622393,27.087117,10.9,85.9,HELLAS FALCON Z88,9725574,Bulk Carrier,70,109,37,7.3
256382880,2019-12-08T23:11:39Z,34.841629,33.984335,9.8,274.0,NORDIC LEADER F34,9625825,General Cargo,70,344,50,8.3
256593382,2019-12-08T23:11:39Z,35.586418,30.875929,12.0,91.0,MT OASIS P15,9345581,Bulk Carrier,70,263,30,8.3
256826655,2019-12-08T23:11:39Z,35.686115,27.488683,13.9,189.9,MT PIONEER D70,9579822,Crude Oil Tanker,80,133,27,11.9
311159078,2019-12-08T23:11:39Z,32.40839,32.806529,10.5,243.3,NORDIC FALCON T47,9642131,Bulk Carrier,70,295,45,16.4
311191585,2019-12-08T23:11:39Z,33.689146,28.542961,18.6,282.0,SEASPAN SPIRIT J51,9257101,LNG Carrier,84,340,20,16.2
311439680,2019-12-08T23:11:39Z,34.390855,31.85941,12.8,119.2,GLOBAL CARRIER X25,9880273,Crude Oil Tanker,80,158,24,11.4
311653540,2019-12-08T23:11:39Z,35.902592,35.290916,13.4,265.7,PACIFIC NAVIGATOR C79,9569955,Chemical Tanker,82,218,19,13.2
311873489,2019-12-08T23:11:39Z,34.379668,33.469303,17.5,304.0,MSC SPIRIT P78,9729961,LNG Carrier,84,319,22,7.5
311905376,2019-12-08T23:11:39Z,33.427821,34.331198,13.5,104.4,SEASPAN JEWEL E27,9189613,Chemical Tanker,82,203,36,15.8
311917194,2019-12-08T23:11:39Z,33.579958,35.335879,13.0,35.3,MINERVA FALCON C17,9648708,Chemical Tanker,82,243,29,12.3
311938401,2019-12-08T23:11:39Z,33.058481,34.500356,18.9,277.2,MAERSK CARRIER W22,9891980,Container Ship,70,161,46,12.2
311970218,2019-12-08T23:11:39Z,35.03468,35.576821,10.6,227.0,SEASPAN LEADER X34,9531250,Crude Oil Tanker,80,287,28,6.6
352102365,2019-12-08T23:11:39Z,32.466456,34.912368,12.9,228.2,PACIFIC SPIRIT M60,9628912,Crude Oil Tanker,80,287,44,9.1
352149143,2019-12-08T23:11:39Z,32.66834,31.29473,9.2,32.0,MINERVA LEADER A66,9152745,Bulk Carrier,70,340,18,8.0
352301606,2019-12-08T23:11:39Z,34.03907,28.517829,14.4,112.5,NORDIC CARRIER L22,9888987,Chemical Tanker,82,166,25,14.7
352496149,2019-12-08T23:11:39Z,33.562739,34.09066,18.3,207.2,STENA NAVIGATOR F19,9865940,Container Ship,70,320,22,6.9
352669787,2019-12-08T23:11:39Z,31.640036,29.49356,11.7,64.1,MT PIONEER X36,9178601,General Cargo,70,112,28,9.3
352708407,2019-12-08T23:11:39Z,31.450775,31.010043,18.3,50.5,MT PIONEER Q12,9318948,LNG Carrier,84,337,54,10.3
352738192,2019-12-08T23:11:39Z,35.319609,31.023352,17.1,269.2,HELLAS EAGLE N89,9658831,Container Ship,70,291,30,10.8
352942909,2019-12-08T23:11:39Z,30.744284,32.71053,17.1,319.3,MSC LEADER C91,9922256,LNG Carrier,84,159,31,14.9
370105717,2019-12-08T23:11:39Z,35.338924,34.092696,14.4,49.9,PACIFIC EAGLE D18,9477089,Chemical Tanker,82,214,54,15.1
370197493,2019-12-08T23:11:39Z,32.452685,32.251875,12.5,343.8,NORDIC STAR O76,9226523,Bulk Carrier,70,155,19,10.7
370349903,2019-12-08T23:11:39Z,34.582362,27.945916,12.6,41.0,STENA NAVIGATOR V31,9118470,Bulk Carrier,70,309,50,16.0
370380151,2019-12-08T23:11:39Z,34.342357,32.697283,17.5,298.2,MSC TRADER W37,9782835,LNG Carrier,84,336,16,10.2
370383084,2019-12-08T23:11:39Z,35.904495,30.339985,11.2,155.3,EVER HORIZON I36,9102809,Product Tanker,81,238,20,6.7
370394004,2019-12-08T23:11:39Z,34.306136,35.008533,10.3,303.9,GLOBAL JEWEL M66,9195795,Crude Oil Tanker,80,290,30,10.4
370528463,2019-12-08T23:11:39Z,33.351666,32.362275,14.1,91.6,MAERSK STAR C16,9726439,Crude Oil Tanker,80,255,32,5.7
370544505,2019-12-08T23:11:39Z,35.071937,30.749457,13.1,291.2,MSC PIONEER C42,9559005,Product Tanker,81,214,15,9.1
370601289,2019-12-08T23:11:39Z,31.754082,31.109277,12.2,306.7,MINERVA SPIRIT W67,9787247,Bulk Carrier,70,273,19,13.8
370607765,2019-12-08T23:11:39Z,34.583314,27.565915,13.4,239.1,EVER OASIS F95,9638068,Bulk Carrier,70,331,47,11.2
636470344,2019-12-08T23:11:39Z,34.424713,28.126506,14.7,61.5,EVER NAVIGATOR I38,9845644,Crude Oil Tanker,80,334,52,12.7
636869082,2019-12-08T23:11:39Z,35.409949,32.173752,19.0,255.5,PACIFIC PIONEER R45,9546561,Container Ship,70,263,52,13.5
636907509,2019-12-08T23:11:39Z,34.195788,35.530347,11.6,352.6,CMA CGM LEADER J12,9928908,Bulk Carrier,70,135,32,10.8
205189261,2019-12-09T00:11:39Z,35.450124,35.301306,13.9,244.4,OCEAN GLORY S85,9455254,Chemical Tanker,82,111,42,14.8
205207059,2019-12-09T00:11:39Z,35.282855,31.716736,10.9,276.1,MV TRADER F36,9729045,General Cargo,70,167,49,6.3
205213756,2019-12-09T00:11:39Z,34.533238,27.693291,13.0,146.6,EVER NAVIGATOR L38,9994910,Bulk Carrier,70,101,20,9.6
205218275,2019-12-09T00:11:39Z,35.216224,30.925039,5.0,91.6,MINERVA CARRIER P70,9873950,Fishing,30,178,38,5.5
205466862,2019-12-09T00:11:39Z,34.117114,31.207572,16.1,264.6,MV CARRIER J83,9257818,LNG Carrier,84,349,36,6.2
205839480,2019-12-09T00:11:39Z,30.789822,31.836151,13.4,17.3,MV HORIZON W35,9657862,Crude Oil Tanker,80,246,22,10.9
205876227,2019-12-09T00:11:39Z,33.270265,34.69946,19.9,263.8,OCEAN PIONEER V34,9310450,Container Ship,70,306,19,7.8
211301597,2019-12-09T00:11:39Z,33.728051,32.827023,11.9,228.8,GLOBAL SPIRIT E39,9241893,Product Tanker,81,345,46,8.1
211333160,2019-12-09T00:11:39Z,31.500411,33.926776,8.5,214.8,CMA CGM NAVIGATOR E63,9346555,Fishing,30,204,54,16.2
211750320,2019-12-09T00:11:39Z,35.190055,34.226416,14.0,290.8,MV LEADER M43,9275702,Product Tanker,81,308,21,9.8
235268513,2019-12-09T00:11:39Z,34.928142,31.817356,12.4,95.5,CMA CGM LEADER H24,9825947,General Cargo,70,189,26,6.4
235271138,2019-12-09T00:11:39Z,32.874434,33.116939,10.9,246.0,GLOBAL HORIZON A39,9800506,General Cargo,70,126,48,6.6
235278826,2019-12-09T00:11:39Z,34.94964,35.186213,9.5,210.0,CMA CGM PIONEER W69,9972218,General Cargo,70,176,18,12.9
235314120,2019-12-09T00:11:39Z,31.868611,31.644843,16.8,335.3,OCEAN FALCON Q79,9824717,LNG Carrier,84,345,16,8.6
235383336,2019-12-09T00:11:39Z,31.815222,32.926675,7.3,16.8,HELLAS LEADER D51,9100062,Fishing,30,287,54,11.5
235444842,2019-12-09T00:11:39Z,35.914068,33.261668,10.5,265.1,MAERSK NAVIGATOR I48,9673068,General Cargo,70,157,37,5.8
235453968,2019-12-09T00:11:39Z,35.709112,31.94879,20.4,283.8,HELLAS EAGLE U15,9788367,Container Ship,70,309,36,6.2
235662974,2019-12-09T00:11:39Z,34.901697,34.52417,12.7,275.6,NORDIC GLORY J85,9375224,Product Tanker,81,161,30,12.2
235700756,2019-12-09T00:11:39Z,33.512018,34.168451,19.8,281.2,PACIFIC HORIZON G80,9430322,Container Ship,70,318,43,15.6
235776362,2019-12-09T00:11:39Z,34.639814,27.696185,16.6,157.4,OCEAN HORIZON Q49,9136727,LNG Carrier,84,123,25,6.6
240174266,2019-12-09T00:11:39Z,31.595515,30.009067,8.9,68.5,OCEAN CARRIER T34,9124224,Fishing,30,165,40,10.0
240184805,2019-12-09T00:11:39Z,31.90214,32.247867,11.3,6.7,MV NAVIGATOR D57,9636523,General Cargo,70,261,32,6.5
240541723,2019-12-09T00:11:39Z,32.20005,34.916892,5.6,302.7,STENA OASIS R71,9479324,Fishing,30,162,41,10.6
240714289,2019-12-09T00:11:39Z,34.887902,35.302763,14.3,155.0,MAERSK NAVIGATOR O97,9950688,Chemical Tanker,82,105,16,14.7
240768605,2019-12-09T00:11:39Z,31.31968,32.646613,18.4,61.8,STENA STAR F13,9428785,Container Ship,70,134,16,7.1
240879946,2019-12-09T00:11:39Z,31.130058,29.926307,21.1,258.9,MSC OASIS M84,9939190,Container Ship,70,264,30,15.0
256315272,2019-12-09T00:11:39Z,34.661544,27.133002,9.3,91.0,HELLAS FALCON Z88,9725574,Bulk Carrier,70,109,37,7.3
256382880,2019-12-09T00:11:39Z,34.873984,33.909151,12.0,268.7,NORDIC LEADER F34,9625825,General Cargo,70,344,50,8.3
256593382,2019-12-09T00:11:39Z,35.53369,30.944678,9.6,94.8,MT OASIS P15,9345581,Bulk Carrier,70,263,30,8.3
256826655,2019-12-09T00:11:39Z,35.630681,27.51975,13.4,176.7,MT PIONEER D70,9579822,Crude Oil Tanker,80,133,27,11.9
311159078,2019-12-09T00:11:39Z,32.395863,32.775003,10.6,232.1,NORDIC FALCON T47,9642131,Bulk Carrier,70,295,45,16.4
311191585,2019-12-09T00:11:39Z,33.695611,28.365871,15.5,278.7,SEASPAN SPIRIT J51,9257101,LNG Carrier,84,340,20,16.2
311267929,2019-12-09T00:11:39Z,35.959176,28.023082,19.7,109.3,HELLAS OASIS G18,9205687,Container Ship,70,165,31,7.8
311439680,2019-12-09T00:11:39Z,34.289357,31.844989,13.4,117.8,GLOBAL CARRIER X25,9880273,Crude Oil Tanker,80,158,24,11.4
311653540,2019-12-09T00:11:39Z,35.930058,35.212851,10.8,262.4,PACIFIC NAVIGATOR C79,9569955,Chemical Tanker,82,218,19,13.2
311873489,2019-12-09T00:11:39Z,34.412892,33.400675,15.7,297.6,MSC SPIRIT P78,9729961,LNG Carrier,84,319,22,7.5
311905376,2019-12-09T00:11:39Z,33.455859,34.330487,11.2,104.7,SEASPAN JEWEL E27,9189613,Chemical Tanker,82,203,36,15.8
311917194,2019-12-09T00:11:39Z,33.544849,35.342162,13.9,48.0,MINERVA FALCON C17,9648708,Chemical Tanker,82,243,29,12.3
311938401,2019-12-09T00:11:39Z,33.111997,34.425945,16.3,271.4,MAERSK CARRIER W22,9891980,Container Ship,70,161,46,12.2
311970218,2019-12-09T00:11:39Z,34.964185,35.465818,14.9,227.2,SEASPAN LEADER X34,9531250,Crude Oil Tanker,80,287,28,6.6
352102365,2019-12-09T00:11:39Z,32.453082,34.858712,10.7,221.9,PACIFIC SPIRIT M60,9628912,Crude Oil Tanker,80,287,44,9.1
352149143,2019-12-09T00:11:39Z,32.719982,31.382229,10.3,34.8,MINERVA LEADER A66,9152745,Bulk Carrier,70,340,18,8.0
352301606,2019-12-09T00:11:39Z,34.071729,28.568881,14.4,103.7,NORDIC CARRIER L22,9888987,Chemical Tanker,82,166,25,14.7
352496149,2019-12-09T00:11:39Z,33.450574,34.035856,17.4,221.2,STENA NAVIGATOR F19,9865940,Container Ship,70,320,22,6.9
352669787,2019-12-09T00:11:39Z,31.670698,29.566586,11.3,59.0,MT PIONEER X36,9178601,General Cargo,70,112,28,9.3
352708407,2019-12-09T00:11:39Z,31.553944,31.037841,18.8,50.8,MT PIONEER Q12,9318948,LNG Carrier,84,337,54,10.3
352738192,2019-12-09T00:11:39Z,35.260156,31.03145,21.8,270.3,HELLAS EAGLE N89,9658831,Container Ship,70,291,30,10.8
352942909,2019-12-09T00:11:39Z,30.815796,32.710295,16.6,325.6,MSC LEADER C91,9922256,LNG Carrier,84,159,31,14.9
370105717,2019-12-09T00:11:39Z,35.361224,34.102141,14.2,49.3,PACIFIC EAGLE D18,9477089,Chemical Tanker,82,214,54,15.1
370197493,2019-12-09T00:11:39Z,32.457504,32.280704,12.3,336.2,NORDIC STAR O76,9226523,Bulk Carrier,70,155,19,10.7
370349903,2019-12-09T00:11:39Z,34.617735,28.040389,12.8,47.1,STENA NAVIGATOR V31,9118470,Bulk Carrier,70,309,50,16.0
370380151,2019-12-09T00:11:39Z,34.335875,32.596476,15.6,287.1,MSC TRADER W37,9782835,LNG Carrier,84,336,16,10.2
370383084,2019-12-09T00:11:39Z,35.78061,30.323741,12.0,156.6,EVER HORIZON I36,9102809,Product Tanker,81,238,20,6.7
370394004,2019-12-09T00:11:39Z,34.326481,34.919206,11.4,289.5,GLOBAL JEWEL M66,9195795,Crude Oil Tanker,80,290,30,10.4
370528463,2019-12-09T00:11:39Z,33.321928,32.461119,13.2,89.0,MAERSK STAR C16,9726439,Crude Oil Tanker,80,255,32,5.7
370544505,2019-12-09T00:11:39Z,35.054294,30.704528,13.9,282.3,MSC PIONEER C42,9559005,Product Tanker,81,214,15,9.1
370586221,2019-12-09T00:11:39Z,33.37615,35.045336,10.5,19.6,OCEAN LEADER E33,9806719,Crude Oil Tanker,80,181,53,7.4
370601289,2019-12-09T00:11:39Z,31.78412,30.972415,11.5,310.6,MINERVA SPIRIT W67,9787247,Bulk Carrier,70,273,19,13.8
370607765,2019-12-09T00:11:39Z,34.497258,27.470477,12.1,226.6,EVER OASIS F95,9638068,Bulk Carrier,70,331,47,11.2
636470344,2019-12-09T00:11:39Z,34.410869,28.109118,14.2,55.2,EVER NAVIGATOR I38,9845644,Crude Oil Tanker,80,334,52,12.7
636869082,2019-12-09T00:11:39Z,35.338091,31.981567,19.6,256.2,PACIFIC PIONEER R45,9546561,Container Ship,70,263,52,13.5
636907509,2019-12-09T00:11:39Z,34.23737,35.529276,11.8,358.0,CMA CGM LEADER J12,9928908,Bulk Carrier,70,135,32,10.8
205189261,2019-12-09T01:11:39Z,35.48063,35.260484,12.4,240.7,OCEAN GLORY S85,9455254,Chemical Tanker,82,111,42,14.8
205207059,2019-12-09T01:11:39Z,35.278284,31.667276,11.3,284.0,MV TRADER F36,9729045,General Cargo,70,167,49,6.3
205213756,2019-12-09T01:11:39Z,34.462293,27.702061,11.3,148.1,EVER NAVIGATOR L38,9994910,Bulk Carrier,70,101,20,9.6
205218275,2019-12-09T01:11:39Z,35.218277,31.05066,6.5,95.3,MINERVA CARRIER P70,9873950,Fishing,30,178,38,5.5
205466862,2019-12-09T01:11:39Z,34.174376,31.13406,18.0,263.8,MV CARRIER J83,9257818,LNG Carrier,84,349,36,6.2
205839480,2019-12-09T01:11:39Z,30.774587,31.834701,14.8,20.5,MV HORIZON W35,9657862,Crude Oil Tanker,80,246,22,10.9
205876227,2019-12-09T01:11:39Z,33.242621,34.651683,16.3,255.1,OCEAN PIONEER V34,9310450,Container Ship,70,306,19,7.8
211301597,2019-12-09T01:11:39Z,33.643109,32.780345,13.2,222.0,GLOBAL SPIRIT E39,9241893,Product Tanker,81,345,46,8.1
211333160,2019-12-09T01:11:39Z,31.484045,33.933608,6.1,222.4,CMA CGM NAVIGATOR E63,9346555,Fishing,30,204,54,16.2
211750320,2019-12-09T01:11:39Z,35.258496,34.07957,13.0,288.6,MV LEADER M43,9275702,Product Tanker,81,308,21,9.8
235268513,2019-12-09T01:11:39Z,34.964172,31.964003,11.8,97.2,CMA CGM LEADER H24,9825947,General Cargo,70,189,26,6.4
235271138,2019-12-09T01:11:39Z,32.761351,33.020355,11.3,232.0,GLOBAL HORIZON A39,9800506,General Cargo,70,126,48,6.6
235278826,2019-12-09T01:11:39Z,34.954253,35.199967,11.6,215.7,CMA CGM PIONEER W69,9972218,General Cargo,70,176,18,12.9
